latitude,longitude,elevation_m,slope_deg,FAOSOIL,DOMSOI,admin_division_name,country_name,country_code,location_accuracy_km,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,max_rainfall_7d,event_date,landslide_occurred,landslide_trigger,event_title,event_description
27.0869,93.6086,316.0,9.327683683775282,Be82-a,Be,Arunachal Pradesh,India,IN,10.0,8.9,17.4,62.8,66.9,19.1,2011-09-10,0,none,Synthetic negative example,No recorded landslide at this location on 2011-09-10
27.0869,93.6086,316.0,9.327683683775282,Be82-a,Be,Arunachal Pradesh,India,IN,10.0,7.2,30.0,97.3,228.8,30.8,2012-09-22,0,none,Synthetic negative example,No recorded landslide at this location on 2012-09-22
27.0869,93.6086,316.0,9.327683683775282,Be82-a,Be,Arunachal Pradesh,India,IN,10.0,25.3,37.800000000000004,45.4,67.60000000000001,25.3,2013-08-27,0,none,Synthetic negative example,No recorded landslide at this location on 2013-08-27
24.819,94.3551,1597.0,26.68126632136219,Bh16-2/3c,Bh,Manipur,India,IN,10.0,3.4,12.9,30.2,102.4,8.8,2017-08-23,0,none,Synthetic negative example,No recorded landslide at this location on 2017-08-23
24.819,94.3551,1597.0,26.68126632136219,Bh16-2/3c,Bh,Manipur,India,IN,10.0,24.0,52.0,117.89999999999999,287.0,24.0,2017-07-15,0,none,Synthetic negative example,No recorded landslide at this location on 2017-07-15
24.819,94.3551,1597.0,26.68126632136219,Bh16-2/3c,Bh,Manipur,India,IN,10.0,29.2,35.4,96.2,152.3,29.2,2022-08-06,0,none,Synthetic negative example,No recorded landslide at this location on 2022-08-06
24.9925,93.5,1218.0,11.982789615605451,Bh16-2/3c,Bh,Assam,India,IN,10.0,12.2,37.0,66.3,91.7,13.1,2010-09-15,0,none,Synthetic negative example,No recorded landslide at this location on 2010-09-15
24.9925,93.5,1218.0,11.982789615605451,Bh16-2/3c,Bh,Assam,India,IN,10.0,1.0,26.5,98.8,146.8,28.5,2016-07-07,0,none,Synthetic negative example,No recorded landslide at this location on 2016-07-07
24.9925,93.5,1218.0,11.982789615605451,Bh16-2/3c,Bh,Assam,India,IN,10.0,4.7,17.3,152.1,328.1,66.9,2017-09-07,0,none,Synthetic negative example,No recorded landslide at this location on 2017-09-07
23.8447,93.0514,1086.0,27.867464228189014,Bh16-2/3c,Bh,Mizoram,India,IN,10.0,7.0,32.4,76.2,120.8,18.8,2013-09-16,0,none,Synthetic negative example,No recorded landslide at this location on 2013-09-16
23.8447,93.0514,1086.0,27.867464228189014,Bh16-2/3c,Bh,Mizoram,India,IN,10.0,14.0,24.5,49.8,79.7,14.0,2018-07-03,0,none,Synthetic negative example,No recorded landslide at this location on 2018-07-03
23.8447,93.0514,1086.0,27.867464228189014,Bh16-2/3c,Bh,Mizoram,India,IN,10.0,6.0,50.099999999999994,140.5,209.6,46.5,2021-06-14,0,none,Synthetic negative example,No recorded landslide at this location on 2021-06-14
26.1498,94.6055,1699.0,30.860938989120513,Ao76-2/3c,Ao,Nagaland,India,IN,10.0,3.9,12.8,24.0,78.0,6.7,2014-06-05,0,none,Synthetic negative example,No recorded landslide at this location on 2014-06-05
26.1498,94.6055,1699.0,30.860938989120513,Ao76-2/3c,Ao,Nagaland,India,IN,10.0,7.1,22.4,75.1,254.6,32.1,2011-08-16,0,none,Synthetic negative example,No recorded landslide at this location on 2011-08-16
26.1498,94.6055,1699.0,30.860938989120513,Ao76-2/3c,Ao,Nagaland,India,IN,10.0,26.1,53.900000000000006,70.8,123.4,26.1,2020-09-11,0,none,Synthetic negative example,No recorded landslide at this location on 2020-09-11
26.148,94.8422,1506.0,33.88948141819591,Ao76-2/3c,Ao,Nagaland,India,IN,10.0,55.8,150.1,219.1,250.4,55.8,2018-08-27,0,none,Synthetic negative example,No recorded landslide at this location on 2018-08-27
26.148,94.8422,1506.0,33.88948141819591,Ao76-2/3c,Ao,Nagaland,India,IN,10.0,7.8,35.5,52.7,106.5,18.8,2013-09-27,0,none,Synthetic negative example,No recorded landslide at this location on 2013-09-27
26.148,94.8422,1506.0,33.88948141819591,Ao76-2/3c,Ao,Nagaland,India,IN,10.0,33.7,96.9,202.2,431.6,47.7,2020-07-24,0,none,Synthetic negative example,No recorded landslide at this location on 2020-07-24
25.6269,94.1139,1566.0,13.286694596501158,Ao76-2/3c,Ao,Nagaland,India,IN,10.0,17.6,86.7,110.9,193.5,40.7,2019-06-12,0,none,Synthetic negative example,No recorded landslide at this location on 2019-06-12
25.6269,94.1139,1566.0,13.286694596501158,Ao76-2/3c,Ao,Nagaland,India,IN,10.0,3.8,7.9,55.6,169.9,21.2,2019-08-23,0,none,Synthetic negative example,No recorded landslide at this location on 2019-08-23
25.6269,94.1139,1566.0,13.286694596501158,Ao76-2/3c,Ao,Nagaland,India,IN,10.0,7.5,20.9,35.7,141.4,8.7,2022-09-12,0,none,Synthetic negative example,No recorded landslide at this location on 2022-09-12
26.1833,91.8,66.0,4.154096764309844,Af48-2ab,Af,Assam,India,IN,10.0,31.6,74.5,110.3,216.8,31.6,2018-08-24,0,none,Synthetic negative example,No recorded landslide at this location on 2018-08-24
26.1833,91.8,66.0,4.154096764309844,Af48-2ab,Af,Assam,India,IN,10.0,9.2,13.899999999999999,39.5,255.0,9.8,2011-06-11,0,none,Synthetic negative example,No recorded landslide at this location on 2011-06-11
26.1833,91.8,66.0,4.154096764309844,Af48-2ab,Af,Assam,India,IN,10.0,7.8,44.2,222.4,360.9,86.9,2015-09-06,0,none,Synthetic negative example,No recorded landslide at this location on 2015-09-06
24.3481,94.1146,1003.0,6.3503843875058354,Bh16-2/3c,Bh,Manipur,India,IN,10.0,5.7,25.2,53.0,70.3,15.6,2021-07-08,0,none,Synthetic negative example,No recorded landslide at this location on 2021-07-08
24.3481,94.1146,1003.0,6.3503843875058354,Bh16-2/3c,Bh,Manipur,India,IN,10.0,3.5,17.2,70.8,214.5,23.9,2019-08-18,0,none,Synthetic negative example,No recorded landslide at this location on 2019-08-18
24.3481,94.1146,1003.0,6.3503843875058354,Bh16-2/3c,Bh,Manipur,India,IN,10.0,7.3,25.799999999999997,44.3,104.9,14.3,2012-07-05,0,none,Synthetic negative example,No recorded landslide at this location on 2012-07-05
24.9111,94.4759,1827.0,25.70499440133583,Bh16-2/3c,Bh,Manipur,India,IN,10.0,6.6,38.3,52.3,91.5,19.9,2022-09-07,0,none,Synthetic negative example,No recorded landslide at this location on 2022-09-07
24.9111,94.4759,1827.0,25.70499440133583,Bh16-2/3c,Bh,Manipur,India,IN,10.0,2.7,7.1,19.1,26.6,9.0,2014-06-12,0,none,Synthetic negative example,No recorded landslide at this location on 2014-06-12
24.9111,94.4759,1827.0,25.70499440133583,Bh16-2/3c,Bh,Manipur,India,IN,10.0,2.0,14.899999999999999,52.9,96.7,20.2,2023-08-05,0,none,Synthetic negative example,No recorded landslide at this location on 2023-08-05
25.5212,90.232,580.0,20.309247989722795,Nd2-2b,Nd,Meghalaya,India,IN,10.0,4.5,78.0,262.8,397.0,78.3,2010-06-07,0,none,Synthetic negative example,No recorded landslide at this location on 2010-06-07
25.5212,90.232,580.0,20.309247989722795,Nd2-2b,Nd,Meghalaya,India,IN,10.0,1.8,10.5,15.7,136.3,4.7,2018-08-13,0,none,Synthetic negative example,No recorded landslide at this location on 2018-08-13
25.5212,90.232,580.0,20.309247989722795,Nd2-2b,Nd,Meghalaya,India,IN,10.0,5.5,10.5,25.4,118.2,9.6,2014-06-06,0,none,Synthetic negative example,No recorded landslide at this location on 2014-06-06
24.4638,92.4943,94.0,12.933283004058028,Bd61-2c,Bd,Assam,India,IN,10.0,15.1,56.3,127.7,289.4,32.9,2011-06-01,0,none,Synthetic negative example,No recorded landslide at this location on 2011-06-01
24.4638,92.4943,94.0,12.933283004058028,Bd61-2c,Bd,Assam,India,IN,10.0,29.8,47.5,51.2,121.8,29.8,2014-08-16,0,none,Synthetic negative example,No recorded landslide at this location on 2014-08-16
24.4638,92.4943,94.0,12.933283004058028,Bd61-2c,Bd,Assam,India,IN,10.0,27.5,57.7,113.7,170.7,32.1,2023-07-24,0,none,Synthetic negative example,No recorded landslide at this location on 2023-07-24
27.3425,88.6236,2045.0,35.90869349353838,Bd32-2bc,Bd,Sikkim,India,IN,10.0,40.4,137.7,295.5,598.6,80.5,2011-07-24,0,none,Synthetic negative example,No recorded landslide at this location on 2011-07-24
27.3425,88.6236,2045.0,35.90869349353838,Bd32-2bc,Bd,Sikkim,India,IN,10.0,44.9,131.8,207.8,516.1,56.7,2017-07-17,0,none,Synthetic negative example,No recorded landslide at this location on 2017-07-17
27.3425,88.6236,2045.0,35.90869349353838,Bd32-2bc,Bd,Sikkim,India,IN,10.0,20.6,75.2,92.6,199.0,37.9,2015-06-01,0,none,Synthetic negative example,No recorded landslide at this location on 2015-06-01
24.1988,94.1016,1379.0,19.94576616473369,Bh16-2/3c,Bh,Manipur,India,IN,10.0,7.8,26.599999999999998,38.199999999999996,81.2,14.7,2021-06-02,0,none,Synthetic negative example,No recorded landslide at this location on 2021-06-02
24.1988,94.1016,1379.0,19.94576616473369,Bh16-2/3c,Bh,Manipur,India,IN,10.0,1.8,16.0,38.2,139.7,18.0,2020-07-01,0,none,Synthetic negative example,No recorded landslide at this location on 2020-07-01
24.1988,94.1016,1379.0,19.94576616473369,Bh16-2/3c,Bh,Manipur,India,IN,10.0,4.7,28.3,57.5,88.0,19.8,2021-07-16,0,none,Synthetic negative example,No recorded landslide at this location on 2021-07-16
27.174,95.8011,295.0,1.041280595140532,Ao76-2/3c,Ao,Arunachal Pradesh,India,IN,10.0,8.3,119.8,184.6,335.1,61.4,2014-08-10,0,none,Synthetic negative example,No recorded landslide at this location on 2014-08-10
27.174,95.8011,295.0,1.041280595140532,Ao76-2/3c,Ao,Arunachal Pradesh,India,IN,10.0,5.2,21.6,256.09999999999997,368.0,182.6,2016-07-20,0,none,Synthetic negative example,No recorded landslide at this location on 2016-07-20
27.174,95.8011,295.0,1.041280595140532,Ao76-2/3c,Ao,Arunachal Pradesh,India,IN,10.0,21.0,28.0,34.5,147.7,21.0,2020-08-07,0,none,Synthetic negative example,No recorded landslide at this location on 2020-08-07
28.0791,96.5242,557.0,24.638327529773587,I-Af-Bd-2c,I,Arunachal Pradesh,India,IN,10.0,0.0,0.7,125.7,152.6,57.3,2023-09-28,0,none,Synthetic negative example,No recorded landslide at this location on 2023-09-28
28.0791,96.5242,557.0,24.638327529773587,I-Af-Bd-2c,I,Arunachal Pradesh,India,IN,10.0,11.3,196.2,204.8,249.0,157.5,2022-07-20,0,none,Synthetic negative example,No recorded landslide at this location on 2022-07-20
28.0791,96.5242,557.0,24.638327529773587,I-Af-Bd-2c,I,Arunachal Pradesh,India,IN,10.0,2.1,3.0,6.2,16.9,3.0,2019-09-05,0,none,Synthetic negative example,No recorded landslide at this location on 2019-09-05
26.0977,94.7499,1550.0,3.0918835620363234,Ao76-2/3c,Ao,Nagaland,India,IN,10.0,1.6,9.8,31.0,196.0,8.5,2017-06-10,0,none,Synthetic negative example,No recorded landslide at this location on 2017-06-10
26.0977,94.7499,1550.0,3.0918835620363234,Ao76-2/3c,Ao,Nagaland,India,IN,10.0,3.1,24.3,92.6,210.4,25.5,2019-06-23,0,none,Synthetic negative example,No recorded landslide at this location on 2019-06-23
26.0977,94.7499,1550.0,3.0918835620363234,Ao76-2/3c,Ao,Nagaland,India,IN,10.0,15.1,30.1,41.4,118.5,15.1,2021-06-09,0,none,Synthetic negative example,No recorded landslide at this location on 2021-06-09
24.3527,94.3429,283.0,13.266819111186056,,,Manipur,India,IN,10.0,25.3,40.8,54.7,274.6,25.3,2017-08-02,0,none,Synthetic negative example,No recorded landslide at this location on 2017-08-02
24.3527,94.3429,283.0,13.266819111186056,,,Manipur,India,IN,10.0,22.6,40.1,112.9,172.3,45.0,2018-06-07,0,none,Synthetic negative example,No recorded landslide at this location on 2018-06-07
24.3527,94.3429,283.0,13.266819111186056,,,Manipur,India,IN,10.0,11.1,31.5,61.9,143.1,14.0,2018-07-09,0,none,Synthetic negative example,No recorded landslide at this location on 2018-07-09
24.004,93.9815,1460.0,34.51751463643877,Ao76-2/3c,Ao,Manipur,India,IN,10.0,2.7,9.200000000000001,24.3,57.300000000000004,4.9,2017-08-18,0,none,Synthetic negative example,No recorded landslide at this location on 2017-08-18
24.004,93.9815,1460.0,34.51751463643877,Ao76-2/3c,Ao,Manipur,India,IN,10.0,8.5,50.4,142.1,239.2,34.3,2011-07-06,0,none,Synthetic negative example,No recorded landslide at this location on 2011-07-06
24.004,93.9815,1460.0,34.51751463643877,Ao76-2/3c,Ao,Manipur,India,IN,10.0,4.5,24.9,67.89999999999999,110.7,18.7,2019-09-21,0,none,Synthetic negative example,No recorded landslide at this location on 2019-09-21
25.1122,94.3591,1848.0,17.243893132265686,Bh16-2/3c,Bh,Manipur,India,IN,10.0,5.1,10.799999999999999,39.7,76.6,21.1,2014-09-05,0,none,Synthetic negative example,No recorded landslide at this location on 2014-09-05
25.1122,94.3591,1848.0,17.243893132265686,Bh16-2/3c,Bh,Manipur,India,IN,10.0,0.7,16.3,30.6,66.8,13.9,2022-08-14,0,none,Synthetic negative example,No recorded landslide at this location on 2022-08-14
25.1122,94.3591,1848.0,17.243893132265686,Bh16-2/3c,Bh,Manipur,India,IN,10.0,18.7,29.5,90.3,191.1,33.7,2017-07-24,0,none,Synthetic negative example,No recorded landslide at this location on 2017-07-24
27.6438,93.871,1708.0,22.834392972989953,Ao80-2bc,Ao,Arunachal Pradesh,India,IN,10.0,44.2,120.2,189.6,359.2,44.2,2016-07-14,0,none,Synthetic negative example,No recorded landslide at this location on 2016-07-14
27.6438,93.871,1708.0,22.834392972989953,Ao80-2bc,Ao,Arunachal Pradesh,India,IN,10.0,20.3,66.0,196.7,393.5,84.8,2015-06-15,0,none,Synthetic negative example,No recorded landslide at this location on 2015-06-15
27.6438,93.871,1708.0,22.834392972989953,Ao80-2bc,Ao,Arunachal Pradesh,India,IN,10.0,24.4,60.3,144.6,270.1,24.9,2011-07-05,0,none,Synthetic negative example,No recorded landslide at this location on 2011-07-05
25.72,94.6219,1708.0,46.91495762766459,Ao76-2/3c,Ao,Nagaland,India,IN,10.0,2.7,9.8,35.9,68.60000000000001,8.8,2020-06-20,0,none,Synthetic negative example,No recorded landslide at this location on 2020-06-20
25.72,94.6219,1708.0,46.91495762766459,Ao76-2/3c,Ao,Nagaland,India,IN,10.0,1.2,8.3,18.4,120.0,6.3,2016-06-02,0,none,Synthetic negative example,No recorded landslide at this location on 2016-06-02
25.72,94.6219,1708.0,46.91495762766459,Ao76-2/3c,Ao,Nagaland,India,IN,10.0,0.2,49.3,98.0,201.6,26.2,2012-08-09,0,none,Synthetic negative example,No recorded landslide at this location on 2012-08-09
25.4788,94.1399,1640.0,14.637633427177526,Ao76-2/3c,Ao,Nagaland,India,IN,10.0,41.7,98.8,177.7,208.6,57.4,2017-06-18,0,none,Synthetic negative example,No recorded landslide at this location on 2017-06-18
25.4788,94.1399,1640.0,14.637633427177526,Ao76-2/3c,Ao,Nagaland,India,IN,10.0,29.7,44.8,86.39999999999999,145.4,29.7,2010-09-02,0,none,Synthetic negative example,No recorded landslide at this location on 2010-09-02
25.4788,94.1399,1640.0,14.637633427177526,Ao76-2/3c,Ao,Nagaland,India,IN,10.0,0.8,12.2,27.7,91.0,7.5,2023-09-03,0,none,Synthetic negative example,No recorded landslide at this location on 2023-09-03
27.1032,93.6884,145.0,0.926369172997235,Be82-a,Be,Arunachal Pradesh,India,IN,10.0,6.0,28.799999999999997,99.7,200.2,32.7,2013-08-13,0,none,Synthetic negative example,No recorded landslide at this location on 2013-08-13
27.1032,93.6884,145.0,0.926369172997235,Be82-a,Be,Arunachal Pradesh,India,IN,10.0,2.7,19.2,40.699999999999996,74.5,20.4,2022-08-15,0,none,Synthetic negative example,No recorded landslide at this location on 2022-08-15
27.1032,93.6884,145.0,0.926369172997235,Be82-a,Be,Arunachal Pradesh,India,IN,10.0,2.5,8.7,42.2,140.0,18.0,2016-08-14,0,none,Synthetic negative example,No recorded landslide at this location on 2016-08-14
25.3908,94.0926,1307.0,14.54418447986959,Ao76-2/3c,Ao,Manipur,India,IN,10.0,8.5,29.1,42.0,63.199999999999996,12.5,2022-06-04,0,none,Synthetic negative example,No recorded landslide at this location on 2022-06-04
25.3908,94.0926,1307.0,14.54418447986959,Ao76-2/3c,Ao,Manipur,India,IN,10.0,26.5,64.6,108.3,148.1,26.5,2011-09-09,0,none,Synthetic negative example,No recorded landslide at this location on 2011-09-09
25.3908,94.0926,1307.0,14.54418447986959,Ao76-2/3c,Ao,Manipur,India,IN,10.0,8.3,11.8,53.5,142.70000000000002,20.8,2014-07-10,0,none,Synthetic negative example,No recorded landslide at this location on 2014-07-10
25.1718,93.123,718.0,13.239755820989554,Ao76-2/3c,Ao,Assam,India,IN,10.0,7.4,31.9,61.0,111.6,15.0,2010-07-26,0,none,Synthetic negative example,No recorded landslide at this location on 2010-07-26
25.1718,93.123,718.0,13.239755820989554,Ao76-2/3c,Ao,Assam,India,IN,10.0,3.9,20.9,34.0,74.8,10.4,2023-08-07,0,none,Synthetic negative example,No recorded landslide at this location on 2023-08-07
25.1718,93.123,718.0,13.239755820989554,Ao76-2/3c,Ao,Assam,India,IN,10.0,9.6,19.0,54.8,108.1,16.0,2013-09-20,0,none,Synthetic negative example,No recorded landslide at this location on 2013-09-20
25.4192,94.108,1388.0,14.27107053574802,Ao76-2/3c,Ao,Nagaland,India,IN,10.0,0.2,3.1,24.8,45.9,9.2,2022-08-16,0,none,Synthetic negative example,No recorded landslide at this location on 2022-08-16
25.4192,94.108,1388.0,14.27107053574802,Ao76-2/3c,Ao,Nagaland,India,IN,10.0,6.5,28.9,106.8,136.1,24.4,2020-06-21,0,none,Synthetic negative example,No recorded landslide at this location on 2020-06-21
25.4192,94.108,1388.0,14.27107053574802,Ao76-2/3c,Ao,Nagaland,India,IN,10.0,10.7,14.799999999999999,42.0,87.0,12.8,2021-07-23,0,none,Synthetic negative example,No recorded landslide at this location on 2021-07-23
25.0634,94.3415,1763.0,27.550445354076174,Bh16-2/3c,Bh,Manipur,India,IN,10.0,10.4,51.7,90.3,204.29999999999998,22.8,2020-08-05,0,none,Synthetic negative example,No recorded landslide at this location on 2020-08-05
25.0634,94.3415,1763.0,27.550445354076174,Bh16-2/3c,Bh,Manipur,India,IN,10.0,7.1,27.099999999999998,60.0,131.2,15.7,2010-08-14,0,none,Synthetic negative example,No recorded landslide at this location on 2010-08-14
25.0634,94.3415,1763.0,27.550445354076174,Bh16-2/3c,Bh,Manipur,India,IN,10.0,4.7,19.3,68.2,85.39999999999999,19.9,2022-06-05,0,none,Synthetic negative example,No recorded landslide at this location on 2022-06-05
25.2193,90.5549,271.0,4.622196164454146,Nd2-2b,Nd,Meghalaya,India,IN,10.0,12.3,59.2,83.2,192.7,28.7,2017-09-11,0,none,Synthetic negative example,No recorded landslide at this location on 2017-09-11
25.2193,90.5549,271.0,4.622196164454146,Nd2-2b,Nd,Meghalaya,India,IN,10.0,12.4,60.1,97.4,190.3,31.1,2021-06-20,0,none,Synthetic negative example,No recorded landslide at this location on 2021-06-20
25.2193,90.5549,271.0,4.622196164454146,Nd2-2b,Nd,Meghalaya,India,IN,10.0,9.9,40.4,130.8,168.2,69.5,2016-09-17,0,none,Synthetic negative example,No recorded landslide at this location on 2016-09-17
26.7103,94.693,687.0,12.53647418327811,Ao76-2/3c,Ao,Assam,India,IN,10.0,2.9,15.0,26.4,175.9,8.1,2012-06-13,0,none,Synthetic negative example,No recorded landslide at this location on 2012-06-13
26.7103,94.693,687.0,12.53647418327811,Ao76-2/3c,Ao,Assam,India,IN,10.0,15.1,53.9,127.2,247.4,29.3,2018-07-15,0,none,Synthetic negative example,No recorded landslide at this location on 2018-07-15
26.7103,94.693,687.0,12.53647418327811,Ao76-2/3c,Ao,Assam,India,IN,10.0,10.5,77.9,211.8,374.5,55.4,2018-08-02,0,none,Synthetic negative example,No recorded landslide at this location on 2018-08-02
25.5718,94.1211,1623.0,11.162178370173905,Ao76-2/3c,Ao,Nagaland,India,IN,10.0,20.1,54.0,73.5,154.70000000000002,20.1,2011-07-14,0,none,Synthetic negative example,No recorded landslide at this location on 2011-07-14
25.5718,94.1211,1623.0,11.162178370173905,Ao76-2/3c,Ao,Nagaland,India,IN,10.0,7.6,45.6,98.6,236.2,35.5,2023-08-07,0,none,Synthetic negative example,No recorded landslide at this location on 2023-08-07
25.5718,94.1211,1623.0,11.162178370173905,Ao76-2/3c,Ao,Nagaland,India,IN,10.0,26.8,35.5,103.2,281.1,34.6,2020-06-24,0,none,Synthetic negative example,No recorded landslide at this location on 2020-06-24
27.167,88.3652,1483.0,23.74809153558515,Rd29-1a,Rd,Sikkim,India,IN,10.0,24.1,103.2,233.1,591.6,76.7,2015-09-06,0,none,Synthetic negative example,No recorded landslide at this location on 2015-09-06
27.167,88.3652,1483.0,23.74809153558515,Rd29-1a,Rd,Sikkim,India,IN,10.0,13.1,157.8,647.3,864.7,184.1,2013-07-12,0,none,Synthetic negative example,No recorded landslide at this location on 2013-07-12
27.167,88.3652,1483.0,23.74809153558515,Rd29-1a,Rd,Sikkim,India,IN,10.0,9.3,93.6,226.3,733.5,60.6,2011-08-26,0,none,Synthetic negative example,No recorded landslide at this location on 2011-08-26
24.7459,93.4251,764.0,5.048548813150623,Bh16-2/3c,Bh,Manipur,India,IN,10.0,24.5,51.2,156.4,206.0,45.9,2011-08-11,0,none,Synthetic negative example,No recorded landslide at this location on 2011-08-11
24.7459,93.4251,764.0,5.048548813150623,Bh16-2/3c,Bh,Manipur,India,IN,10.0,3.6,20.1,46.2,162.8,15.5,2019-08-26,0,none,Synthetic negative example,No recorded landslide at this location on 2019-08-26
24.7459,93.4251,764.0,5.048548813150623,Bh16-2/3c,Bh,Manipur,India,IN,10.0,6.5,18.8,43.6,112.5,14.4,2022-06-12,0,none,Synthetic negative example,No recorded landslide at this location on 2022-06-12
27.2743,92.9064,638.0,13.108321654365652,Ao80-2bc,Ao,Arunachal Pradesh,India,IN,10.0,42.0,69.1,137.3,236.8,42.0,2023-07-09,0,none,Synthetic negative example,No recorded landslide at this location on 2023-07-09
27.2743,92.9064,638.0,13.108321654365652,Ao80-2bc,Ao,Arunachal Pradesh,India,IN,10.0,51.0,83.1,236.1,349.6,51.0,2017-09-12,0,none,Synthetic negative example,No recorded landslide at this location on 2017-09-12
27.2743,92.9064,638.0,13.108321654365652,Ao80-2bc,Ao,Arunachal Pradesh,India,IN,10.0,2.7,5.3,18.0,87.5,6.4,2018-07-21,0,none,Synthetic negative example,No recorded landslide at this location on 2018-07-21
24.7625,93.4341,657.0,36.59719885359989,Bh16-2/3c,Bh,Assam,India,IN,10.0,9.7,55.099999999999994,69.69999999999999,324.2,34.8,2019-07-21,0,none,Synthetic negative example,No recorded landslide at this location on 2019-07-21
24.7625,93.4341,657.0,36.59719885359989,Bh16-2/3c,Bh,Assam,India,IN,10.0,5.7,40.300000000000004,111.4,276.2,22.6,2017-09-05,0,none,Synthetic negative example,No recorded landslide at this location on 2017-09-05
24.7625,93.4341,657.0,36.59719885359989,Bh16-2/3c,Bh,Assam,India,IN,10.0,35.8,170.0,334.9,406.9,121.1,2018-06-15,0,none,Synthetic negative example,No recorded landslide at this location on 2018-06-15
25.705,94.04,1036.0,16.860785495741176,Ao76-2/3c,Ao,Nagaland,India,IN,10.0,2.6,72.3,107.7,168.9,51.4,2021-09-19,0,none,Synthetic negative example,No recorded landslide at this location on 2021-09-19
25.705,94.04,1036.0,16.860785495741176,Ao76-2/3c,Ao,Nagaland,India,IN,10.0,19.8,83.1,124.7,218.9,36.5,2020-09-23,0,none,Synthetic negative example,No recorded landslide at this location on 2020-09-23
25.705,94.04,1036.0,16.860785495741176,Ao76-2/3c,Ao,Nagaland,India,IN,10.0,6.4,18.0,31.1,150.0,7.4,2019-07-23,0,none,Synthetic negative example,No recorded landslide at this location on 2019-07-23
28.3092,95.4149,1851.0,50.98081968480692,Ao80-2bc,Ao,Arunachal Pradesh,India,IN,25.0,9.0,22.1,76.8,255.2,24.5,2018-07-18,0,none,Synthetic negative example,No recorded landslide at this location on 2018-07-18
28.3092,95.4149,1851.0,50.98081968480692,Ao80-2bc,Ao,Arunachal Pradesh,India,IN,25.0,0.5,1.1,74.5,178.1,48.3,2013-06-14,0,none,Synthetic negative example,No recorded landslide at this location on 2013-06-14
28.3092,95.4149,1851.0,50.98081968480692,Ao80-2bc,Ao,Arunachal Pradesh,India,IN,25.0,11.4,12.1,21.0,163.0,11.4,2013-06-16,0,none,Synthetic negative example,No recorded landslide at this location on 2013-06-16
26.2753,94.6654,1150.0,30.949579012722413,Ao76-2/3c,Ao,Nagaland,India,IN,25.0,0.0,0.0,59.8,126.4,26.3,2013-06-13,0,none,Synthetic negative example,No recorded landslide at this location on 2013-06-13
26.2753,94.6654,1150.0,30.949579012722413,Ao76-2/3c,Ao,Nagaland,India,IN,25.0,13.7,35.0,84.2,140.1,20.3,2013-09-11,0,none,Synthetic negative example,No recorded landslide at this location on 2013-09-11
26.2753,94.6654,1150.0,30.949579012722413,Ao76-2/3c,Ao,Nagaland,India,IN,25.0,10.5,47.2,77.3,91.2,26.9,2019-06-08,0,none,Synthetic negative example,No recorded landslide at this location on 2019-06-08
23.4495,92.8112,869.0,31.16083503860741,Bh16-2/3c,Bh,Mizoram,India,IN,25.0,3.3,26.0,184.9,254.5,100.5,2010-06-20,0,none,Synthetic negative example,No recorded landslide at this location on 2010-06-20
23.4495,92.8112,869.0,31.16083503860741,Bh16-2/3c,Bh,Mizoram,India,IN,25.0,15.9,23.8,75.3,270.2,15.9,2017-08-04,0,none,Synthetic negative example,No recorded landslide at this location on 2017-08-04
23.4495,92.8112,869.0,31.16083503860741,Bh16-2/3c,Bh,Mizoram,India,IN,25.0,1.2,28.2,65.5,218.5,22.7,2012-07-04,0,none,Synthetic negative example,No recorded landslide at this location on 2012-07-04
24.9926,93.4946,1137.0,4.479758474096997,Bh16-2/3c,Bh,Assam,India,IN,25.0,20.6,32.6,121.80000000000001,250.3,60.7,2019-08-23,0,none,Synthetic negative example,No recorded landslide at this location on 2019-08-23
24.9926,93.4946,1137.0,4.479758474096997,Bh16-2/3c,Bh,Assam,India,IN,25.0,4.5,28.200000000000003,119.2,219.2,43.7,2023-07-09,0,none,Synthetic negative example,No recorded landslide at this location on 2023-07-09
24.9926,93.4946,1137.0,4.479758474096997,Bh16-2/3c,Bh,Assam,India,IN,25.0,11.8,39.8,59.4,95.9,22.9,2022-08-03,0,none,Synthetic negative example,No recorded landslide at this location on 2022-08-03
23.3439,93.0748,1323.0,36.63368662586392,Bh16-2/3c,Bh,Mizoram,India,IN,25.0,45.9,51.1,75.3,128.4,45.9,2019-08-07,0,none,Synthetic negative example,No recorded landslide at this location on 2019-08-07
23.3439,93.0748,1323.0,36.63368662586392,Bh16-2/3c,Bh,Mizoram,India,IN,25.0,4.8,9.2,17.4,79.7,4.8,2012-09-23,0,none,Synthetic negative example,No recorded landslide at this location on 2012-09-23
23.3439,93.0748,1323.0,36.63368662586392,Bh16-2/3c,Bh,Mizoram,India,IN,25.0,4.0,53.7,64.4,94.6,31.9,2010-07-13,0,none,Synthetic negative example,No recorded landslide at this location on 2010-07-13
24.7679,93.4108,508.0,24.05432434868892,Bh16-2/3c,Bh,Assam,India,IN,25.0,61.3,114.3,221.7,321.8,61.3,2018-06-28,0,none,Synthetic negative example,No recorded landslide at this location on 2018-06-28
24.7679,93.4108,508.0,24.05432434868892,Bh16-2/3c,Bh,Assam,India,IN,25.0,21.6,21.900000000000002,87.0,258.3,24.7,2019-08-07,0,none,Synthetic negative example,No recorded landslide at this location on 2019-08-07
