u,v,key,osmid,highway,bridge,lanes,surface,name,ref,geometry,length,bearing,start_lon,start_lat,end_lon,end_lat,sinuosity,elevation_min,elevation_max,elevation_avg
1906025,1906023,0,"[977975328, 977975329, 977975330]",trunk,,,,,NH6,"LINESTRING (91.900849 25.6740186, 91.9008359 25.6740461, 91.9007712 25.6741739, 91.9007595 25.674202)",22.278519428454103,336.258921164392,91.900849,25.6740186,91.9007595,25.674202,0.983507531286384,,,
1906025,1906563,0,1013045596,trunk,,,,,NH6,"LINESTRING (91.900849 25.6740186, 91.9005302 25.6739107, 91.9003397 25.6738467, 91.9001748 25.673808, 91.9000219 25.6738031, 91.8998945 25.6738249, 91.8997952 25.673866, 91.8996987 25.6739228, 91.8996289 25.6739917, 91.8995659 25.6740848, 91.8995324 25.6741791, 91.8995109 25.6742745, 91.8994962 25.6744027, 91.8994801 25.6745332, 91.8994492 25.6746359, 91.899413 25.6747193, 91.8993473 25.6748052, 91.8992682 25.6748898, 91.8991703 25.6749683, 91.8990684 25.6750384, 91.8989611 25.6750868)",223.3935658862783,302.12086755217433,91.900849,25.6740186,91.8989611,25.6750868,0.9278073807457776,,,
1906045,1906047,0,977975335,trunk,,,,,NH6,"LINESTRING (91.8974592 25.6760927, 91.8975355 25.6762532, 91.897577 25.6764635, 91.8975878 25.6765396, 91.8975891 25.6767282, 91.8976454 25.6769252, 91.897679 25.6769941, 91.8977219 25.6770424, 91.8977769 25.6770968, 91.8978614 25.6771379, 91.8979861 25.6771911, 91.898139 25.677266, 91.8982784 25.6773567, 91.8983348 25.6774171, 91.8983898 25.6774872, 91.8984488 25.677625, 91.8985896 25.67799, 91.8986472 25.6780783, 91.8987371 25.6781701, 91.898843 25.6782837, 91.8989785 25.6785448, 91.8990496 25.6787249, 91.8991689 25.678986, 91.8992212 25.6790597, 91.8993299 25.6791407, 91.8996745 25.6793123, 91.8998784 25.6794114, 91.9001842 25.6796024, 91.9003692 25.6798187, 91.9004631 25.6799589, 91.9005489 25.6801003, 91.9006133 25.680394, 91.9006227 25.6806152, 91.9006294 25.680979, 91.9006455 25.6810999, 91.9007152 25.6812231, 91.9009338 25.6814093, 91.9010907 25.6815555, 91.9011846 25.681674, 91.9012114 25.6817912, 91.9012222 25.6818855, 91.9012155 25.6819568, 91.9011779 25.6820305, 91.9011337 25.6820873, 91.9010559 25.6821586, 91.9009003 25.6822481, 91.900624 25.6824028, 91.9005691 25.6824547, 91.9005167 25.6825285, 91.9004819 25.6826179, 91.9004872 25.682769, 91.9005503 25.6831727, 91.9005932 25.6833503, 91.9006294 25.6835364, 91.9007716 25.6839232, 91.9008037 25.6840332, 91.9008332 25.6841552, 91.9008359 25.6845118, 91.9008467 25.6846943, 91.9008802 25.6847801, 91.900966 25.6849094, 91.9012249 25.6852091, 91.9014046 25.6853844, 91.9016366 25.6856128, 91.9018458 25.6857566, 91.9024479 25.6861349, 91.9027993 25.6863778, 91.9030313 25.6865495, 91.9032231 25.6867622, 91.9033773 25.6870341, 91.9033988 25.6871102, 91.9033827 25.68719, 91.9033116 25.6873326, 91.903093 25.6874643, 91.9028476 25.6876553, 91.9027296 25.6878487, 91.9026491 25.6880009, 91.9026142 25.688181, 91.9026706 25.6884626, 91.9029026 25.6887853, 91.9032553 25.6891442, 91.9033881 25.689253, 91.9034645 25.6893437, 91.9035584 25.689531, 91.9036174 25.689734, 91.903663 25.6900241, 91.9036925 25.6900676, 91.903781 25.690163, 91.9039057 25.6901981, 91.9040117 25.6902319, 91.9041337 25.6902416, 91.9044167 25.6902319, 91.9046889 25.6902162, 91.904925 25.6902404, 91.9051959 25.6903069, 91.9055231 25.6904773, 91.9057296 25.6906078, 91.9059455 25.6908495, 91.9061239 25.6910489, 91.9062835 25.6915359, 91.9063264 25.6916399, 91.9063546 25.691774, 91.9063331 25.6919057, 91.9062915 25.6919867, 91.9061494 25.6920834, 91.9058584 25.6924, 91.9056532 25.6926647, 91.9054976 25.6929233, 91.9053555 25.6932919, 91.9052079 25.6936122, 91.9051328 25.6937862, 91.9050229 25.6939312, 91.9049129 25.6940073, 91.9047815 25.6941161, 91.9045857 25.6943469, 91.9044864 25.694498, 91.9043322 25.6949137, 91.9042705 25.695101, 91.9041002 25.6953717, 91.9039553 25.6955989, 91.9037005 25.6959772, 91.9035839 25.6961657, 91.9033733 25.6965548, 91.9031064 25.6969524, 91.9027805 25.6973693, 91.9026907 25.6975675, 91.9025485 25.6979796, 91.9024989 25.6982986, 91.9024104 25.6987591, 91.9023313 25.6991869, 91.9022655 25.6992968, 91.9021636 25.6994153, 91.9018954 25.6995494, 91.9018029 25.6995796, 91.9016795 25.6996014, 91.9015709 25.6996183, 91.9014461 25.6996654, 91.9012892 25.6997379, 91.9011658 25.6998177, 91.9010063 25.7000195, 91.9007716 25.7004569, 91.9006214 25.7008182, 91.9004591 25.701153, 91.9003759 25.7013403, 91.9003263 25.7015046, 91.9003102 25.7017089, 91.9003156 25.7019409, 91.9003089 25.701994, 91.9002928 25.7020569, 91.9002338 25.7021342, 91.9001386 25.7022357, 91.9001198 25.7022853, 91.9001131 25.7023276, 91.9001171 25.7023844, 91.9001345 25.7024351, 91.9001654 25.7024907, 91.9002512 25.702556, 91.9004698 25.7026792, 91.9006079 25.7027626, 91.9006924 25.7028109, 91.900726 25.7028653, 91.9007488 25.7029523, 91.9007514 25.7030526, 91.900726 25.7031118, 91.9006884 25.7031722, 91.9005918 25.7032738, 91.9003397 25.7034357, 91.9002727 25.7035082, 91.900215 25.7035734, 91.9000648 25.7037764, 91.9000112 25.7038671, 91.8999186 25.703942, 91.8998341 25.7039795, 91.8997268 25.704006, 91.899637 25.7040205, 91.8994895 25.7040435, 91.8992642 25.7040906, 91.8991783 25.7041245, 91.8991086 25.7041716, 91.8990402 25.7042236, 91.8989892 25.7042997, 91.8989409 25.7043915, 91.8988927 25.7045281, 91.8988739 25.704626, 91.8988712 25.7046924, 91.8988739 25.7047552, 91.8988739 25.7048229, 91.898894 25.7049438, 91.8989758 25.7051625, 91.8990979 25.7054392, 91.8991944 25.7057026, 91.8992306 25.7060108, 91.8992816 25.7063213, 91.8993004 25.706598, 91.899299 25.7066742, 91.8992896 25.7067285, 91.8992682 25.7067853, 91.8992333 25.7068325, 91.8991663 25.706905, 91.8990791 25.7069871, 91.8990496 25.7070463, 91.8990308 25.7070971, 91.8990201 25.7072058, 91.8990201 25.7072916, 91.8990375 25.7073919, 91.8990442 25.7074523, 91.8990388 25.7075091, 91.8990254 25.7075587, 91.898953 25.7076348, 91.8988726 25.7076578, 91.8987586 25.7076831, 91.8985037 25.7077448, 91.8984126 25.707781, 91.8983428 25.7077955, 91.8982664 25.7077919, 91.8981738 25.7077701, 91.8981135 25.7077399, 91.8980411 25.7076771, 91.8979137 25.7075913, 91.8976106 25.7075188, 91.8975033 25.7074922, 91.8974107 25.7074801, 91.8973075 25.7074584, 91.8972123 25.7074318, 91.8971305 25.7074197, 91.8970393 25.7074233, 91.8969682 25.7074282, 91.8969038 25.7074487, 91.8968622 25.707485, 91.8968073 25.7075551, 91.8967777 25.7076457, 91.896763 25.7077194, 91.8967482 25.7078209, 91.8967281 25.7079345, 91.8967161 25.7080215, 91.8966463 25.7081133, 91.8964921 25.7082221, 91.8961944 25.7083598, 91.8959194 25.7084613, 91.8957035 25.7084964, 91.8955144 25.7084891, 91.8953267 25.7084722, 91.895096 25.7084517, 91.8948318 25.7084396, 91.8946575 25.708442, 91.8945904 25.7084649, 91.8945287 25.7085121, 91.8944912 25.7085592, 91.894463 25.7086377, 91.894471 25.708697, 91.8944912 25.7087453, 91.8945341 25.7088009, 91.8945877 25.7088589, 91.8947379 25.7089978, 91.8948197 25.7090655, 91.8948881 25.7091332, 91.8949391 25.7092214, 91.8949847 25.709335, 91.8949941 25.7094775, 91.8949592 25.709602, 91.8947996 25.709886, 91.8946186 25.7102618, 91.8945716 25.7103548, 91.8945582 25.7104164, 91.8945622 25.7104889, 91.8945837 25.7105566, 91.8946266 25.7106134, 91.8947326 25.7106726, 91.8948331 25.7107125, 91.8949096 25.7107439, 91.8950437 25.7108091, 91.8951416 25.7108623, 91.8951885 25.7109638, 91.8951859 25.7109904, 91.8951711 25.7110979, 91.8951054 25.7112562, 91.8949579 25.7115124, 91.8948868 25.7116235, 91.8948372 25.7116888, 91.8947634 25.7117589, 91.8946427 25.7118483, 91.8944938 25.7118906, 91.8943155 25.7119172, 91.8942283 25.7119123, 91.8941344 25.711899, 91.8939936 25.7118676, 91.8938541 25.7118145, 91.8937334 25.7117105, 91.8935819 25.7115003, 91.8933083 25.7108877, 91.8932332 25.7107149, 91.8931139 25.710623, 91.8929556 25.7106037, 91.8928765 25.7106098, 91.8928 25.7106146, 91.8926968 25.7106508, 91.8926069 25.7106871, 91.8924648 25.710739, 91.8917392 25.7108925, 91.8912698 25.710965, 91.8906918 25.711052, 91.8904504 25.7110883, 91.8901701 25.7111426, 91.8898442 25.7112127, 91.8896069 25.7113082, 91.8893132 25.7114169, 91.8891643 25.7115172, 91.8890785 25.7116042, 91.8890543 25.7116392, 91.8890101 25.7117009, 91.888994 25.7117577, 91.8889859 25.7119099, 91.8889578 25.7121721, 91.8889403 25.7122954, 91.8889296 25.7123485, 91.8889122 25.7124077, 91.8888894 25.7124657, 91.8888491 25.7125322, 91.8887928 25.7126204, 91.8886587 25.7127859, 91.8884481 25.7131086, 91.8882939 25.713349, 91.8882577 25.7134493, 91.8882282 25.7135351, 91.8882255 25.7135931, 91.888247 25.713662, 91.8882926 25.7137405, 91.8883811 25.7138311, 91.8885206 25.713952, 91.8887271 25.7140692, 91.8889484 25.7142444, 91.8890986 25.7143761, 91.8891656 25.7145235, 91.8892448 25.7147023, 91.8892957 25.7148558, 91.8893091 25.7149705, 91.8892971 25.7151059, 91.8892582 25.715246, 91.8891884 25.7154055, 91.8890154 25.715739, 91.8889819 25.7158852, 91.8889779 25.7160072, 91.8890168 25.7161655, 91.8890704 25.7162767, 91.8891469 25.7164785, 91.8891992 25.7166464, 91.8891992 25.7167709, 91.8891764 25.7168808, 91.8891026 25.7169944, 91.8889886 25.7171116, 91.8888196 25.7172735, 91.888715 25.7174221, 91.8886399 25.7175659, 91.8886077 25.7177, 91.8886118 25.7178221, 91.8886359 25.7180323, 91.8886802 25.7182015, 91.8887848 25.7183416, 91.8889242 25.7185023, 91.8892434 25.7187585, 91.8893628 25.7188575, 91.8894245 25.7189627, 91.8894701 25.7190678, 91.8895009 25.7192466, 91.8895371 25.7193457, 91.8895814 25.7194266, 91.8896753 25.7195317, 91.8899904 25.7197758, 91.8904705 25.7200779, 91.8906301 25.72027, 91.890669 25.7203352, 91.8906774 25.7203959)",4972.942042526749,352.1478674698617,91.8974592,25.6760927,91.8906774,25.7203959,0.9995987573416686,,,
1906046,1906023,0,977975334,trunk,,,,,NH6,"LINESTRING (91.8975569 25.6760618, 91.8973115 25.6756077, 91.8970942 25.6752741, 91.8969575 25.6750529, 91.8968998 25.6749514, 91.8968649 25.6748595, 91.8968354 25.6747689, 91.8968301 25.6746758, 91.8968381 25.67459, 91.8968663 25.674503, 91.8969266 25.6743918, 91.8970218 25.6742455, 91.897172 25.6740014, 91.8972445 25.6738696, 91.8973075 25.6737705, 91.8973759 25.6736944, 91.8974496 25.6736436, 91.8975408 25.6736085, 91.8976562 25.6736037, 91.8977259 25.6736158, 91.8978184 25.6736508, 91.8978922 25.6737028, 91.8979512 25.6737717, 91.8980062 25.6738829, 91.8980464 25.6739917, 91.8980733 25.6740848, 91.8980974 25.6741827, 91.8981484 25.6744353, 91.8981913 25.6746009, 91.8982288 25.6747302, 91.8982677 25.6748148, 91.8983053 25.6748837, 91.8983763 25.674972, 91.8984568 25.6750493, 91.8985614 25.6751146, 91.8986902 25.6751617, 91.8988337 25.6751847, 91.8989664 25.6751835, 91.8991207 25.6751666, 91.8992534 25.6751279, 91.8993607 25.6750759, 91.8994747 25.6749877, 91.8995552 25.6749006, 91.8996397 25.6747786, 91.899704 25.6746444, 91.8997523 25.6744123, 91.8997818 25.67426, 91.8998247 25.6741609, 91.8998811 25.6740896, 91.8999521 25.6740388, 91.9000393 25.6740086, 91.9001265 25.6740074, 91.9002365 25.6740352, 91.9003679 25.6740775, 91.9005623 25.674138, 91.9007595 25.674202)",381.80761102806855,122.79436094777056,91.8975569,25.6760618,91.9007595,25.674202,0.9287861617422826,,,
1906047,1907013,0,977975335,trunk,,,,,NH6,"LINESTRING (91.8906774 25.7203959, 91.8906811 25.7204222, 91.8906945 25.7204778, 91.8907025 25.7205684, 91.8906744 25.7206783, 91.8905886 25.7207798, 91.8903244 25.7208934, 91.8898161 25.7210106, 91.8891402 25.7211991, 91.8887673 25.7213586, 91.8879358 25.7216812, 91.8873565 25.7218817, 91.8865438 25.7222635, 91.8856868 25.7226731, 91.884799 25.7231419, 91.8841915 25.7234512, 91.8838803 25.7236095, 91.8836993 25.7237484, 91.8835907 25.7238463, 91.8834901 25.7240118, 91.8833935 25.7243054, 91.8832822 25.7252429, 91.8832017 25.7259389, 91.8831521 25.7261998, 91.8830542 25.7266613, 91.8830073 25.7273621, 91.8829536 25.7281123, 91.8829201 25.7284953, 91.8828826 25.7286174, 91.8828289 25.7287454, 91.8826854 25.7288819, 91.8825392 25.7289629, 91.8819371 25.7292142, 91.8813537 25.7294244, 91.8811244 25.7295959, 91.8809903 25.7297301, 91.8806872 25.7302955, 91.8804632 25.7307135, 91.8803331 25.730885, 91.8801574 25.7310288, 91.879845 25.7311883, 91.8793488 25.7312982, 91.8787171 25.7314021, 91.8780828 25.7315084, 91.8780035 25.7315376)",1773.9035756557985,314.3018880845383,91.8906774,25.7203959,91.8780035,25.7315376,0.9470296092298054,,,
1906048,1906331,0,977975334,trunk,,,,,NH6,"LINESTRING (91.8907951 25.7203915, 91.8907079 25.7201685, 91.8905389 25.7199933, 91.8902868 25.7197915, 91.8898872 25.7195112, 91.8897544 25.719417, 91.8896565 25.7192744, 91.8896417 25.7192043, 91.8895626 25.719017, 91.8894687 25.7188406, 91.8893494 25.7187089, 91.8891053 25.7185132, 91.8889739 25.7184093, 91.8888532 25.7182595, 91.8887633 25.718054, 91.8887298 25.7179103, 91.8887217 25.7177713, 91.8887325 25.7176239, 91.8887928 25.7174608, 91.8889014 25.7173363, 91.8891066 25.7171285, 91.8891992 25.7170319, 91.8892729 25.7169545, 91.8893065 25.7168808, 91.8893199 25.7167938, 91.8893051 25.7166307, 91.8892568 25.7164664, 91.8892045 25.7163359, 91.8891281 25.7161595, 91.8891039 25.7160568, 91.8890999 25.7159782, 91.8891013 25.7158949, 91.8891039 25.7158151, 91.8891254 25.7157463, 91.8892354 25.7155288, 91.8893266 25.7153439, 91.889399 25.7152194, 91.8894432 25.7149814, 91.8894191 25.7147796, 91.8893467 25.7146443, 91.8892407 25.7144026, 91.8890744 25.7142395, 91.8889564 25.7141127, 91.888589 25.7138674, 91.8884441 25.7137526, 91.8883999 25.7136873, 91.8883771 25.7136185, 91.8883596 25.7135194, 91.8883824 25.7134372, 91.8884052 25.7133732, 91.8884924 25.7131992, 91.8886936 25.7129044, 91.8889457 25.7125854, 91.8890262 25.712421, 91.8890557 25.7122676, 91.8890798 25.7119582, 91.889112 25.711777, 91.8891549 25.7116767, 91.8892139 25.7115849, 91.889336 25.71151, 91.889509 25.7114193, 91.889749 25.7113396, 91.8900025 25.7112647, 91.8904504 25.7111946, 91.8907776 25.7111463, 91.8913664 25.7110508, 91.8920785 25.7109227, 91.8926901 25.7107596, 91.8928255 25.7106931, 91.8929261 25.7106883, 91.8930159 25.710698, 91.8931125 25.7107197, 91.893193 25.7107862, 91.8932641 25.7109022, 91.893311 25.7110556, 91.8935189 25.7115317, 91.8936637 25.711754, 91.8937938 25.711858, 91.8938997 25.7119135, 91.8940312 25.7119522, 91.8941532 25.711974, 91.8943825 25.7119909, 91.894518 25.7119727, 91.8946414 25.7119401, 91.8947124 25.7119123, 91.8947956 25.7118676, 91.8949002 25.7117891, 91.894978 25.7117021, 91.8950558 25.7115788, 91.895214 25.7113021, 91.8952824 25.7111595, 91.8953119 25.711017, 91.8953012 25.7109324, 91.8952744 25.7108768, 91.895214 25.7108007, 91.8951537 25.7107523, 91.8950732 25.7107113, 91.8950021 25.710681, 91.89486 25.7106412, 91.8947701 25.7105965, 91.8947151 25.7105554, 91.8946776 25.7104974, 91.8946682 25.7104406, 91.8946736 25.7103923, 91.894691 25.7103367, 91.8947285 25.7102726, 91.8949659 25.709834, 91.8950719 25.7096238, 91.8951081 25.7094365, 91.8950987 25.7093446, 91.8950357 25.7092105, 91.8950008 25.7091259, 91.8947741 25.7088987, 91.8946762 25.708825, 91.8946159 25.7087767, 91.8945864 25.7087054, 91.894585 25.7086571, 91.8946052 25.7086039, 91.8946441 25.708564, 91.8946615 25.7085604, 91.8947808 25.7085387, 91.8950772 25.7085447, 91.8954259 25.7085725, 91.8956713 25.7085785, 91.8958953 25.7085737, 91.8961863 25.7084867, 91.896425 25.7083985, 91.8966933 25.7082595, 91.8967777 25.708187, 91.8968368 25.7081097, 91.8968716 25.7080275, 91.8968904 25.7078523, 91.8968904 25.7077581, 91.8969038 25.7076831, 91.8969105 25.7076723, 91.8969762 25.7075683, 91.8970393 25.7075261, 91.8971318 25.7075019, 91.8972029 25.7075055, 91.8972981 25.7075285, 91.8973839 25.7075587, 91.8975046 25.7075901, 91.8977272 25.7076372, 91.8978788 25.7076964, 91.8979834 25.7077653, 91.8980907 25.7078209, 91.8981698 25.7078753, 91.8982811 25.7078994, 91.8983763 25.707897, 91.8984702 25.7078789, 91.8985561 25.7078535, 91.8987773 25.7077859, 91.8989342 25.7077399, 91.8990254 25.7077073, 91.8990952 25.7076686, 91.8991247 25.70763, 91.8991528 25.707578, 91.8991649 25.7075248, 91.8991703 25.7074705, 91.8991488 25.7073798, 91.8991408 25.7071974, 91.8991475 25.7071333, 91.8991636 25.7070657, 91.8991877 25.7070318, 91.8992843 25.7069448, 91.8993741 25.7068494, 91.899405 25.7067648, 91.8994224 25.7066729, 91.8994197 25.7065147, 91.8993916 25.7062935, 91.8993446 25.7059612, 91.8992454 25.7055649, 91.8991404 25.7052661)",1878.2172777548697,153.5658808752331,91.8907951,25.7203915,91.8991404,25.7052661,0.9795071507312128,,,
1906055,657627,0,977975334,trunk,,,,,NH6,"LINESTRING (91.8864038 25.7538597, 91.8863949 25.7537985, 91.8863748 25.7537236, 91.8861026 25.7531451, 91.8857619 25.7525459, 91.8853676 25.7518695, 91.8852469 25.751553, 91.885171 25.7513638)",303.7561528598965,203.98321661307165,91.8864038,25.7538597,91.885171,25.7513638,0.9830384692260564,,,
1906331,1906046,0,977975334,trunk,,,,,NH6,"LINESTRING (91.8991404 25.7052661, 91.8990804 25.7051407, 91.8990174 25.7050054, 91.8989839 25.7048604, 91.8989705 25.704725, 91.8990026 25.7045667, 91.8990241 25.7044544, 91.899114 25.7043021, 91.899244 25.7041933, 91.8993929 25.7041523, 91.8995096 25.7041221, 91.899806 25.7040773, 91.8999575 25.7040302, 91.9000286 25.7039843, 91.9000621 25.7039565, 91.9001868 25.7037837, 91.9002686 25.703658, 91.9004296 25.7035239, 91.9006374 25.7033378, 91.9007877 25.7031843, 91.9008252 25.7030889, 91.9008359 25.7029922, 91.9008359 25.7029306, 91.900793 25.7028206, 91.9007421 25.702736, 91.9005422 25.7026224, 91.9004256 25.7025753, 91.9003572 25.7025378, 91.9002928 25.7024883, 91.9002365 25.702446, 91.900219 25.7024085, 91.9002204 25.7023505, 91.9002244 25.7023119, 91.9002472 25.7022659, 91.9003732 25.7021233, 91.9004242 25.7020388, 91.9004269 25.7019481, 91.9004121 25.7017064, 91.9004242 25.7015771, 91.9004832 25.7013318, 91.9005865 25.7010986, 91.900844 25.7004968, 91.9009808 25.7002237, 91.9011578 25.6999578, 91.9013093 25.6998382, 91.9014287 25.6997971, 91.9016875 25.6996751, 91.9019316 25.6996183, 91.9021019 25.6995554, 91.9022562 25.6994684, 91.9023232 25.6993887, 91.9023728 25.699298, 91.9024198 25.6991651, 91.9025619 25.6985331, 91.9026773 25.6980388, 91.9027658 25.6976823, 91.9028556 25.6974793, 91.9030434 25.6971832, 91.9032392 25.696869, 91.9034444 25.6965959, 91.9036362 25.6962213, 91.9039312 25.6957584, 91.9042531 25.6953186, 91.9043684 25.6951095, 91.9045454 25.6946913, 91.9046554 25.6944932, 91.9048284 25.6942225, 91.9049625 25.6941016, 91.9050604 25.6940291, 91.9051932 25.6939046, 91.9053018 25.6936726, 91.9054627 25.6932798, 91.9055566 25.6930405, 91.9057283 25.6927191, 91.9058718 25.6925438, 91.9060864 25.6922888, 91.9062299 25.6921825, 91.9064176 25.691994, 91.9064713 25.6918949, 91.9064833 25.6918344, 91.9064806 25.6917631, 91.9064511 25.6916822, 91.9063398 25.6913377, 91.9062245 25.6910694, 91.905975 25.6907093, 91.9058155 25.6905619, 91.9055714 25.6903878, 91.9052871 25.6902452, 91.9049022 25.6901594, 91.9045883 25.6901618, 91.9041914 25.69018, 91.9040465 25.6901848, 91.9039205 25.6901485, 91.9038574 25.6901087, 91.9038172 25.6900349, 91.9037797 25.6899225, 91.9036683 25.6895455, 91.9036067 25.6893606, 91.9032969 25.6889968, 91.9029281 25.6886499, 91.9027966 25.6884372, 91.902747 25.688314, 91.9027376 25.6881907, 91.9027349 25.6881278, 91.9027524 25.6880674, 91.9027886 25.687949, 91.9028932 25.6877955, 91.9030313 25.6876674, 91.9031949 25.6875357, 91.9032875 25.6874776, 91.9033813 25.6873652, 91.9034444 25.6872806, 91.9034873 25.6872057, 91.9034967 25.6871453, 91.9034766 25.6870184, 91.903435 25.6869157, 91.9033881 25.68679, 91.9032754 25.6866655, 91.9028851 25.6863029, 91.9023997 25.686002, 91.9018149 25.6856466, 91.9015414 25.6854086, 91.9012342 25.6850786, 91.9011015 25.6849251, 91.9010156 25.6848031, 91.9009821 25.6847402, 91.9009607 25.6846701, 91.9009593 25.6845807, 91.9009499 25.6844296, 91.9009392 25.6841806, 91.9008641 25.6838483, 91.9007125 25.6834168, 91.9006576 25.6831835, 91.9005825 25.6827243, 91.9006053 25.6826179, 91.9006442 25.6825345, 91.9007367 25.682468, 91.9009674 25.6823411, 91.9010787 25.6822916, 91.9012597 25.6821345, 91.901308 25.6820233, 91.9013348 25.6819121, 91.901316 25.6817598, 91.9012932 25.6816425, 91.901245 25.6815567, 91.9011833 25.6814794, 91.9011095 25.681402, 91.9009486 25.681257, 91.9008453 25.6811651, 91.9007823 25.6810793, 91.9007675 25.6809585, 91.9007608 25.6806539, 91.9007353 25.6803324, 91.9006348 25.68, 91.9005074 25.6798018, 91.900396 25.6796652, 91.9000299 25.679415, 91.8996745 25.6792216, 91.899299 25.679021, 91.8992011 25.6788578, 91.8991555 25.6786935, 91.899063 25.6784155, 91.8989678 25.678268, 91.8988176 25.6780819, 91.8987156 25.6779284, 91.898599 25.6776951, 91.8985306 25.6775138, 91.8984796 25.6774002, 91.8983375 25.6772298, 91.8981899 25.6771718, 91.8980692 25.6771149, 91.8979338 25.6770606, 91.8978359 25.6770001, 91.8977876 25.6769349, 91.8977246 25.6768575, 91.8977165 25.6764949, 91.897679 25.6763124, 91.8976414 25.6762181, 91.8975569 25.6760618)",3251.248746316449,182.7976790558194,91.8991404,25.7052661,91.8975569,25.6760618,1.001481540405296,,,
1906563,1906045,0,977975335,trunk,,,,,NH6,"LINESTRING (91.8989611 25.6750868, 91.8988752 25.6750892, 91.8987465 25.6750771, 91.8986312 25.6750445, 91.8985118 25.6749804, 91.898434 25.6749079, 91.8983737 25.674833, 91.8983079 25.6747085, 91.8982664 25.6745658, 91.8982275 25.6743966, 91.8981846 25.6742129, 91.8981524 25.6740558, 91.8981095 25.6739204, 91.8980706 25.6738176, 91.8980169 25.6737258, 91.8979418 25.6736472, 91.8978332 25.6735674, 91.8977272 25.6735203, 91.8976092 25.673507, 91.8974859 25.6735239, 91.8973866 25.6735662, 91.8972927 25.6736363, 91.8972257 25.6737234, 91.8971372 25.6738636, 91.89705 25.6740086, 91.8968864 25.6742564, 91.8967831 25.6744039, 91.8967375 25.6745127, 91.8967094 25.6746166, 91.896708 25.6747, 91.8967147 25.6747822, 91.8967429 25.6748741, 91.8968005 25.6749853, 91.8968824 25.6751243, 91.8971144 25.6754711, 91.8973008 25.6758084, 91.897447 25.676067, 91.8974592 25.6760927)",187.52387887856196,306.6173520409691,91.8989611,25.6750868,91.8974592,25.6760927,0.9345945572700244,,,
1907013,657629,0,977975335,trunk,,,,,NH6,"LINESTRING (91.8780035 25.7315376, 91.8778561 25.7315918, 91.8776268 25.7317029, 91.8774484 25.7319252, 91.8773089 25.7321439, 91.8769455 25.7325848, 91.8764117 25.7331792, 91.8760711 25.7336649, 91.8758659 25.7339101, 91.8757828 25.7341228, 91.8757211 25.7343185, 91.8757385 25.7344948, 91.8757988 25.734693, 91.8760416 25.7350928, 91.8766786 25.7359458, 91.877262 25.7366754, 91.8777984 25.7374558, 91.8783858 25.7382978, 91.8786983 25.7387231, 91.8789799 25.7391193, 91.8792213 25.739431, 91.8794936 25.7397354, 91.8797363 25.7399819, 91.8799791 25.7401908, 91.880305 25.7405049, 91.8804699 25.7406837, 91.8806617 25.7409193, 91.8809246 25.7412877, 91.8812598 25.7417963, 91.8815911 25.7421768, 91.8820752 25.7426951, 91.8826465 25.7431819, 91.883301 25.7437158, 91.8836497 25.7439731, 91.8838415 25.7441918, 91.8839715 25.744408, 91.8840279 25.7445348, 91.8840882 25.7447221, 91.8841365 25.7448827, 91.8841392 25.7451715, 91.8841365 25.7454034, 91.8840949 25.7455906, 91.8839233 25.7460726, 91.8837476 25.7465377, 91.8836671 25.7467925, 91.8836725 25.7469822, 91.8837047 25.7471851, 91.8839273 25.747992, 91.8841472 25.7487132, 91.8843926 25.7494766, 91.884634 25.7501229, 91.8847266 25.7503572, 91.8849103 25.750914, 91.8850498 25.7512668, 91.8850847 25.7513708)",2316.5991799524763,17.826583192094137,91.8780035,25.7315376,91.8850847,25.7513708,0.9910178829700096,,,
